show_id,type,title,country,date_added,release_year,rating,listed_in,Date,Open,High,Low,Close,Adj_close,Volume
s5158,TV Show,Argon,South Korea,11/22/2017,2017,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",,,,,,,
s5159,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,United States,11/22/2017,2017,TV-14,Music & Musicals,,,,,,,
s5160,TV Show,Godless,United States,11/22/2017,2017,TV-MA,TV Dramas,,,,,,,
s5157,TV Show,Bright: The Music Videos,,11/23/2017,2017,TV-MA,TV Shows,,,,,,,
s5153,Movie,Cuba and the Cameraman,United States,11/24/2017,2017,TV-14,Documentaries,,,,,,,
s5154,Movie,The Girl from the Song,Spain,11/24/2017,2016,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s5155,TV Show,The Many Faces of Ito,Japan,11/24/2017,2017,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s5156,TV Show,Trailer Park Boys: Out of the Park: USA,,11/24/2017,2017,TV-MA,"International TV Shows, TV Comedies",,,,,,,
s6395,Movie,Bushwick,United States,11/24/2017,2017,TV-MA,"Action & Adventure, Independent Movies",,,,,,,
s5151,TV Show,Broadchurch,United Kingdom,11/27/2017,2017,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",,,,,,,
s5152,Movie,Poster Boys,India,11/27/2017,2017,PG-13,"Comedies, International Movies",,,,,,,
s5150,TV Show,Man Down,United Kingdom,11/30/2017,2017,TV-MA,"British TV Shows, International TV Shows, TV Comedies",,,,,,,
s5138,Movie,A StoryBots Christmas,United States,12/1/2017,2017,TV-Y,"Children & Family Movies, Comedies",,,,,,,
s5139,TV Show,All Hail King Julien,United States,12/1/2017,2017,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s5140,TV Show,Dhia Sofea,Malaysia,12/1/2017,2015,TV-14,"International TV Shows, TV Dramas",,,,,,,
s5141,Movie,DreamWorks Home: For the Holidays,United States,12/1/2017,2017,TV-Y,"Children & Family Movies, Comedies, Music & Musicals",,,,,,,
s5142,TV Show,Kantaro: The Sweet Tooth Salaryman,Japan,12/1/2017,2017,TV-PG,"International TV Shows, TV Comedies",,,,,,,
s5143,Movie,Monster Island,"India, Mexico",12/1/2017,2017,TV-Y7,Children & Family Movies,,,,,,,
s5144,Movie,My Happy Family,"Georgia, Germany, France",12/1/2017,2017,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s5145,TV Show,Oggy and the Cockroaches,France,12/1/2017,2017,TV-Y7,"Kids' TV, TV Comedies",,,,,,,
s5146,TV Show,Padamu Aku Bersujud,,12/1/2017,2015,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s5147,Movie,The Worthy,"United Arab Emirates, Romania",12/1/2017,2016,TV-MA,"International Movies, Sci-Fi & Fantasy, Thrillers",,,,,,,
s5148,TV Show,TURN: Washington's Spies,United States,12/1/2017,2017,TV-14,TV Dramas,,,,,,,
s5149,Movie,Voyeur,United States,12/1/2017,2017,TV-MA,Documentaries,,,,,,,
s6195,TV Show,Atomic Puppet,"Canada, France",12/1/2017,2016,TV-Y7,"Crime TV Shows, Kids' TV, TV Comedies",,,,,,,
s6301,Movie,Bhouri,India,12/1/2017,2017,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s6456,TV Show,Cheapest Weddings,Australia,12/1/2017,2016,TV-14,"International TV Shows, Reality TV",,,,,,,
s6608,Movie,Diana: In Her Own Words,United Kingdom,12/1/2017,2017,TV-PG,"Documentaries, International Movies",,,,,,,
s6649,Movie,Dream Boat,Germany,12/1/2017,2017,TV-MA,"Documentaries, International Movies, LGBTQ Movies",,,,,,,
s6668,Movie,Eh Janam Tumhare Lekhe,India,12/1/2017,2015,TV-14,"Dramas, International Movies",,,,,,,
s6784,Movie,Forbidden Games: The Justin Fashanu Story,United Kingdom,12/1/2017,2017,TV-14,"Documentaries, International Movies, LGBTQ Movies",,,,,,,
s6974,Movie,Hisss,"India, United States",12/1/2017,2010,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s7753,Movie,Playing for Time,United States,12/1/2017,1980,TV-14,Dramas,,,,,,,
s7790,Movie,Prague,"India, Switzerland",12/1/2017,2013,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s7937,Movie,Sardaar ji,Canada,12/1/2017,2015,TV-14,"Comedies, International Movies, Music & Musicals",,,,,,,
s8172,Movie,Tezz,"United Kingdom, India",12/1/2017,2012,TV-MA,"Action & Adventure, International Movies, Music & Musicals",,,,,,,
s8372,TV Show,The Jaime Maussan Show,United States,12/1/2017,2010,TV-PG,"Docuseries, International TV Shows, Spanish-Language TV Shows",,,,,,,
s8391,Movie,The Legend of 420,United States,12/1/2017,2017,TV-MA,Documentaries,,,,,,,
s5136,Movie,Jab Harry Met Sejal,India,12/2/2017,2017,TV-MA,"Comedies, International Movies, Romantic Movies",,,,,,,
s5137,Movie,Temple,"Japan, United States",12/2/2017,2017,TV-MA,"Horror Movies, Independent Movies",,,,,,,
s6362,TV Show,Borderline,United Kingdom,12/2/2017,2017,TV-14,"British TV Shows, TV Comedies",,,,,,,
s5135,Movie,Craig Ferguson: Tickle Fight,United States,12/5/2017,2017,TV-MA,Stand-Up Comedy,,,,,,,
s5134,Movie,Trolls Holiday Special,United States,12/6/2017,2017,TV-Y7,"Children & Family Movies, Comedies, Music & Musicals",,,,,,,
s5133,Movie,The Secret,"Australia, United States",12/7/2017,2006,TV-14,"Documentaries, Faith & Spirituality",,,,,,,
s5130,Movie,El Camino Christmas,United States,12/8/2017,2017,TV-MA,"Comedies, Dramas",,,,,,,
s5131,Movie,Jaal,India,12/8/2017,1986,TV-14,"Action & Adventure, International Movies",,,,,,,
s5132,Movie,Shikari,"India, Soviet Union",12/8/2017,1991,TV-14,"Dramas, International Movies, Music & Musicals",,,,,,,
s7703,Movie,Papa the Great,India,12/8/2017,2000,TV-PG,"Comedies, Dramas, International Movies",,,,,,,
s5129,TV Show,Dawai Asmara,,12/11/2017,2016,TV-14,"International TV Shows, TV Dramas",,,,,,,
s7844,Movie,Red Christmas,Australia,12/11/2017,2016,TV-MA,Horror Movies,,,,,,,
s8338,Movie,The Hatred,United States,12/11/2017,2017,R,Horror Movies,,,,,,,
s5128,Movie,Judd Apatow: The Return,United States,12/12/2017,2017,TV-MA,Stand-Up Comedy,,,,,,,
s8537,Movie,The Trip to Spain,United Kingdom,12/12/2017,2016,TV-MA,Comedies,,,,,,,
s8547,Movie,The Unknown Girl,"Belgium, France",12/12/2017,2016,TV-MA,"Dramas, International Movies",,,,,,,
s8675,Movie,Viceroy's House,"United Kingdom, India, Sweden",12/12/2017,2017,NR,Dramas,,,,,,,
s5127,TV Show,Halt and Catch Fire,United States,12/14/2017,2017,TV-14,TV Dramas,,,,,,,
s5121,TV Show,Cheuk Wan-Chi: Two Night Stand,,12/15/2017,2015,TV-MA,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",,,,,,,
s5122,Movie,Christmas Inheritance,United States,12/15/2017,2017,TV-G,"Dramas, International Movies, Romantic Movies",,,,,,,
s5123,Movie,Muramba,India,12/15/2017,2017,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s5124,Movie,Pottersville,United States,12/15/2017,2017,PG-13,"Comedies, Independent Movies",,,,,,,
s5125,Movie,Seoul Searching,"South Korea, China, United States",12/15/2017,2015,TV-MA,"Comedies, Dramas, International Movies",,,,,,,
s5126,TV Show,Wormwood,United States,12/15/2017,2017,TV-14,"Crime TV Shows, Docuseries",,,,,,,
s5963,Movie,1920,India,12/15/2017,2008,TV-MA,"Horror Movies, International Movies, Thrillers",,,,,,,
s6068,TV Show,A.D. Kingdom and Empire,United States,12/15/2017,2015,TV-14,TV Dramas,,,,,,,
s6292,TV Show,Beyblade: Metal Fusion,Japan,12/15/2017,2009,TV-Y7,"Anime Series, Kids' TV",,,,,,,
s6331,Movie,Blackway,United States,12/15/2017,2015,PG-13,Thrillers,,,,,,,
s6373,Movie,Brave New Jersey,United States,12/15/2017,2016,TV-MA,"Comedies, Independent Movies",,,,,,,
s6375,Movie,Breaking Free,India,12/15/2017,2015,TV-MA,"Documentaries, International Movies, LGBTQ Movies",,,,,,,
s6452,TV Show,Chasing Monsters,Canada,12/15/2017,2016,TV-PG,"Docuseries, Reality TV, Science & Nature TV",,,,,,,
s6565,Movie,Dark Chocolate (Bengali Version),India,12/15/2017,2016,TV-MA,"Dramas, International Movies, Thrillers",,,,,,,
s6616,Movie,Discovering Bigfoot,United States,12/15/2017,2017,TV-MA,Documentaries,,,,,,,
s6800,Movie,Freeway: Crack in the System,"United States, Nicaragua",12/15/2017,2015,R,Documentaries,,,,,,,
s6832,Movie,Gelo,India,12/15/2017,2016,TV-MA,"Dramas, International Movies",,,,,,,
s7163,Movie,Kabali (Hindi Version),India,12/15/2017,2016,TV-MA,"Action & Adventure, Dramas, International Movies",,,,,,,
s7340,Movie,Los NiÃ±os HÃ©roes de Chapultepec,,12/15/2017,2017,TV-14,"Documentaries, International Movies",,,,,,,
s7401,Movie,Mantostaan,India,12/15/2017,2017,TV-MA,"Dramas, Independent Movies, International Movies",,,,,,,
s7402,Movie,Mantra,India,12/15/2017,2017,TV-14,"Dramas, Independent Movies, International Movies",,,,,,,
s7851,TV Show,Reggie Yates Outside Man,United Kingdom,12/15/2017,2017,TV-MA,"British TV Shows, Docuseries, International TV Shows",,,,,,,
s7872,Movie,Rise of the Zombie,India,12/15/2017,2013,TV-MA,"Horror Movies, International Movies",,,,,,,
s7990,Movie,"Sexo, Pudor y Lagrimas",Mexico,12/15/2017,1999,R,"Comedies, Dramas, International Movies",,,,,,,
s8658,Movie,Under an Arctic Sky,United States,12/15/2017,2017,TV-14,"Action & Adventure, Documentaries, Sports Movies",,,,,,,
s6861,Movie,God of War,"China, Hong Kong",12/16/2017,2017,NR,"Action & Adventure, International Movies",,,,,,,
s8094,TV Show,Stoked,"United States, Canada",12/16/2017,2010,TV-PG,Kids' TV,,,,,,,
s5120,TV Show,"Hello, My Twenties!",South Korea,12/18/2017,2017,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",,,,,,,
s8055,Movie,Some Freaks,United States,12/18/2017,2017,TV-MA,"Dramas, Romantic Movies",,,,,,,
s5118,Movie,Russell Howard: Recalibrate,United Kingdom,12/19/2017,2017,TV-MA,Stand-Up Comedy,,,,,,,
s5119,TV Show,The Indian Detective,"Canada, Germany, South Africa",12/19/2017,2017,TV-14,"Crime TV Shows, International TV Shows, TV Comedies",,,,,,,
s7467,Movie,Miss Me This Christmas,United States,12/19/2017,2017,TV-14,Romantic Movies,,,,,,,
s8563,Movie,The Women's Balcony,Israel,12/19/2017,2016,TV-PG,"Comedies, Dramas, Faith & Spirituality",,,,,,,
s8788,Movie,You Canâ€™t Fight Christmas,United States,12/19/2017,2017,TV-PG,"Comedies, Romantic Movies",,,,,,,
s5116,Movie,48 Christmas Wishes,Canada,12/20/2017,2017,TV-G,"Children & Family Movies, Comedies",,,,,,,
s5117,Movie,Jeremiah Tower: The Last Magnificent,"Mexico, United States",12/20/2017,2016,R,Documentaries,,,,,,,
s6557,TV Show,Dance Academy,Australia,12/20/2017,2013,TV-PG,"International TV Shows, Romantic TV Shows, TV Dramas",,,,,,,
s5115,Movie,Desire,Argentina,12/21/2017,2017,TV-MA,"Dramas, International Movies, Romantic Movies",,,,,,,
s5113,TV Show,72 Dangerous Animals: Latin America,"Australia, United States",12/22/2017,2017,TV-14,"Docuseries, International TV Shows, Science & Nature TV",,,,,,,
s5114,Movie,Bright,United States,12/22/2017,2017,TV-MA,"Action & Adventure, Sci-Fi & Fantasy",,,,,,,
s5111,Movie,Creep 2,United States,12/23/2017,2017,TV-MA,"Horror Movies, Independent Movies, Thrillers",,,,,,,
s5112,TV Show,Myths & Monsters,United Kingdom,12/23/2017,2017,TV-PG,"British TV Shows, Docuseries",,,,,,,
s5110,TV Show,Part-Time Idol,,12/25/2017,2017,TV-14,"International TV Shows, Korean TV Shows, TV Comedies",,,,,,,
s6039,Movie,A Gray State,United States,12/25/2017,2017,TV-MA,Documentaries,,,,,,,
s7748,TV Show,Planet Earth II,United Kingdom,12/25/2017,2016,TV-G,"British TV Shows, Docuseries, Science & Nature TV",,,,,,,
s5108,Movie,Mr. Roosevelt,United States,12/26/2017,2017,TV-MA,"Comedies, Independent Movies",,,,,,,
s5109,Movie,Todd Barry: Spicy Honey,United States,12/26/2017,2017,TV-MA,Stand-Up Comedy,,,,,,,
s8693,Movie,Walk with Me,United Kingdom,12/26/2017,2017,TV-PG,Documentaries,,,,,,,
s5107,Movie,Bibi & Tina: Tohuwabohu Total,Germany,12/27/2017,2017,TV-14,"Children & Family Movies, Music & Musicals",,,,,,,
s7805,Movie,Pusher,United Kingdom,12/27/2017,2012,R,Action & Adventure,,,,,,,
s8610,TV Show,Towies,,12/27/2017,2016,TV-MA,"International TV Shows, Reality TV",,,,,,,
s5104,TV Show,La Mante,France,12/29/2017,2017,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",,,,,,,
